Fecha;Nuquí sur CHIRPS;Nuquí sur TRMM;Nuquí centro CHIRPS;Nuquí centro TRMM;Nuquí norte CHIRPS;Nuquí norte TRMM;Bahía Solano sur CHIRPS;Bahía Solano sur TRMM;Bahía Solano centro CHIRPS;Bahía Solano centro TRMM;Bahía Solano norte CHIRPS;Bahía Solano norte TRMM
27/10/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
28/10/1992;30,62;;55,48;;51,71;;36,95;;41,67;;31,40;
29/10/1992;22,97;;33,29;;45,25;;24,25;;25,00;;25,12;
30/10/1992;22,97;;33,29;;30,16;;24,25;;25,00;;18,84;
31/10/1992;0,00;;0,00;;0,00;;0,00;;0,00;;6,28;
01/11/1992;13,91;;18,69;;19,24;;17,49;;0,00;;0,00;
02/11/1992;16,76;;16,58;;17,08;;15,52;;44,71;;38,28;
03/11/1992;8,92;;7,98;;8,22;;0,00;;0,00;;0,00;
04/11/1992;13,66;;11,66;;12,01;;10,91;;11,18;;10,94;
05/11/1992;13,36;;18,60;;19,15;;17,41;;9,78;;0,00;
06/11/1992;14,87;;11,35;;10,45;;7,48;;0,00;;0,00;
07/11/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
08/11/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
09/11/1992;29,73;;45,39;;52,27;;37,39;;25,34;;18,47;
10/11/1992;44,60;;45,39;;62,73;;37,39;;33,78;;24,63;
11/11/1992;0,00;;6,48;;0,00;;0,00;;0,00;;0,00;
12/11/1992;11,09;;19,43;;31,01;;19,15;;44,22;;26,71;
13/11/1992;16,63;;19,43;;27,13;;25,14;;19,34;;15,58;
14/11/1992;0,00;;0,00;;0,00;;0,00;;38,69;;23,37;
15/11/1992;0,00;;6,48;;0,00;;0,00;;0,00;;0,00;
16/11/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/11/1992;0,00;;0,00;;10,63;;11,52;;21,23;;16,69;
18/11/1992;6,59;;9,85;;10,63;;0,00;;10,62;;0,00;
19/11/1992;6,59;;9,85;;10,63;;0,00;;0,00;;0,00;
20/11/1992;13,19;;49,23;;53,15;;46,09;;21,23;;25,03;
21/11/1992;17,15;;35,22;;25,54;;18,15;;36,23;;6,78;
22/11/1992;34,30;;46,97;;38,92;;27,65;;33,13;;18,10;
23/11/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
24/11/1992;34,30;;58,71;;25,54;;12,10;;7,25;;31,37;
25/11/1992;0,00;;0,00;;0,00;;0,00;;0,00;;27,47;
26/11/1992;44,76;;43,65;;41,42;;27,30;;25,88;;10,46;
27/11/1992;12,66;;14,65;;13,91;;9,17;;17,39;;16,29;
28/11/1992;9,81;;8,01;;7,61;;5,01;;12,28;;14,39;
29/11/1992;5,29;;4,76;;4,52;;2,98;;2,73;;0,00;
30/11/1992;3,60;;0,00;;0,00;;0,00;;0,00;;0,00;
01/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/12/1992;21,83;;0,00;;18,90;;12,90;;11,53;;24,34;
03/12/1992;0,00;;0,00;;18,90;;0,00;;0,00;;0,00;
04/12/1992;0,00;;0,00;;0,00;;12,90;;23,05;;12,17;
05/12/1992;32,74;;91,50;;56,69;;38,69;;46,10;;24,34;
06/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
07/12/1992;0,00;;0,00;;0,00;;8,53;;8,66;;9,20;
08/12/1992;11,30;;30,74;;32,35;;34,12;;17,31;;18,39;
09/12/1992;16,95;;30,74;;32,35;;17,06;;25,97;;45,98;
10/12/1992;5,65;;0,00;;10,78;;0,00;;0,00;;0,00;
11/12/1992;38,20;;34,07;;26,19;;12,78;;14,76;;15,40;
12/12/1992;0,00;;0,00;;0,00;;12,78;;14,76;;15,40;
13/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
14/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
15/12/1992;14,55;;38,93;;29,93;;25,55;;29,52;;30,80;
16/12/1992;35,11;;42,82;;37,79;;17,97;;12,41;;12,41;
17/12/1992;8,35;;12,17;;10,74;;5,11;;5,43;;5,23;
18/12/1992;8,26;;11,88;;10,49;;4,99;;3,75;;0,00;
19/12/1992;4,79;;0,00;;0,00;;0,00;;0,00;;0,00;
20/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/12/1992;13,53;;27,34;;22,64;;14,58;;7,68;;0,00;
22/12/1992;5,92;;0,00;;7,55;;5,55;;0,00;;0,00;
23/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;3,24;
24/12/1992;17,76;;9,11;;6,60;;4,86;;15,68;;2,67;
25/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;3,32;
26/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;14,06;
27/12/1992;0,00;;13,78;;0,00;;0,00;;0,00;;0,00;
28/12/1992;16,79;;27,55;;23,69;;31,40;;32,32;;0,00;
29/12/1992;0,00;;13,78;;0,00;;15,70;;0,00;;14,06;
30/12/1992;16,79;;13,78;;23,69;;31,40;;36,94;;32,14;
31/12/1992;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
01/01/1993;0,00;;0,00;;0,00;;10,63;;17,75;;11,47;
02/01/1993;11,54;;15,82;;9,89;;0,00;;8,87;;0,00;
03/01/1993;11,54;;23,73;;19,77;;21,25;;17,75;;6,42;
04/01/1993;13,19;;15,82;;29,66;;31,88;;26,62;;11,44;
05/01/1993;0,00;;0,00;;0,00;;0,00;;8,87;;23,46;
06/01/1993;23,74;;23,41;;13,38;;10,51;;0,00;;2,75;
07/01/1993;12,65;;17,61;;10,06;;7,90;;53,31;;2,86;
08/01/1993;9,17;;39,43;;22,53;;17,70;;0,00;;25,93;
09/01/1993;2,20;;3,59;;2,05;;1,61;;0,00;;2,39;
10/01/1993;3,05;;4,79;;2,74;;2,15;;0,00;;2,04;
11/01/1993;17,79;;13,39;;16,99;;28,55;;15,94;;14,05;
12/01/1993;6,78;;9,46;;12,01;;10,88;;7,87;;14,09;
13/01/1993;11,86;;29,03;;36,82;;38,07;;33,95;;24,92;
14/01/1993;5,93;;14,07;;17,84;;9,52;;19,72;;23,12;
15/01/1993;11,86;;32,00;;40,60;;19,03;;26,40;;19,51;
16/01/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/01/1993;20,03;;0,00;;0,00;;0,00;;0,00;;12,27;
18/01/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/01/1993;22,90;;21,48;;32,05;;26,36;;24,45;;14,02;
20/01/1993;20,03;;21,48;;32,05;;26,36;;36,67;;24,53;
21/01/1993;0,00;;0,00;;25,03;;27,32;;27,51;;45,24;
22/01/1993;21,03;;0,00;;0,00;;0,00;;13,76;;11,31;
23/01/1993;0,00;;0,00;;0,00;;13,66;;13,76;;0,00;
24/01/1993;0,00;;0,00;;25,03;;27,32;;27,51;;11,31;
25/01/1993;0,00;;57,44;;25,03;;27,32;;0,00;;0,00;
26/01/1993;9,59;;18,20;;15,56;;0,00;;1,30;;5,57;
27/01/1993;0,00;;9,10;;7,78;;7,45;;0,00;;5,57;
28/01/1993;4,79;;9,10;;7,78;;7,45;;1,30;;5,57;
29/01/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/01/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
31/01/1993;14,38;;27,30;;15,56;;7,45;;1,30;;11,15;
01/02/1993;18,27;;31,12;;19,89;;10,11;;0,00;;0,00;
02/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
03/02/1993;0,00;;0,00;;0,00;;0,00;;15,05;;16,06;
04/02/1993;0,00;;0,00;;6,63;;0,00;;0,00;;0,00;
05/02/1993;6,09;;0,00;;0,00;;0,00;;0,00;;0,00;
06/02/1993;0,00;;0,00;;0,00;;0,00;;35,26;;25,84;
07/02/1993;0,00;;0,00;;16,72;;18,98;;0,00;;0,00;
08/02/1993;0,00;;28,63;;16,72;;9,49;;0,00;;0,00;
09/02/1993;42,68;;57,25;;16,72;;18,98;;0,00;;0,00;
10/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
11/02/1993;11,38;;38,27;;29,08;;12,64;;14,80;;0,00;
12/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;17,58;
13/02/1993;5,69;;0,00;;0,00;;6,32;;14,80;;0,00;
14/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
15/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
16/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
18/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
23/02/1993;62,91;;77,16;;22,69;;12,06;;10,93;;3,39;
24/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
25/02/1993;15,73;;0,00;;7,56;;4,02;;10,93;;10,17;
26/02/1993;0,00;;32,92;;17,89;;24,88;;0,00;;14,75;
27/02/1993;0,00;;0,00;;0,00;;0,00;;0,00;;14,75;
28/02/1993;31,55;;0,00;;17,89;;0,00;;0,00;;0,00;
01/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/03/1993;44,66;;0,00;;0,00;;0,00;;0,00;;0,00;
03/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
04/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
05/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
06/03/1993;4,47;;4,68;;1,71;;2,48;;0,00;;0,00;
07/03/1993;7,98;;5,83;;2,13;;3,09;;0,00;;0,79;
08/03/1993;5,96;;10,20;;3,72;;5,40;;7,51;;0,00;
09/03/1993;7,56;;11,64;;4,24;;6,16;;17,99;;1,64;
10/03/1993;11,64;;17,68;;6,45;;9,36;;14,97;;1,27;
11/03/1993;0,00;;6,97;;10,75;;0,00;;0,00;;0,00;
12/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
13/03/1993;4,51;;0,00;;4,40;;7,56;;0,00;;0,00;
14/03/1993;13,12;;31,86;;8,72;;25,93;;20,87;;19,48;
15/03/1993;8,04;;0,00;;0,00;;0,00;;0,00;;0,00;
16/03/1993;41,17;;42,12;;21,55;;33,57;;29,95;;26,22;
17/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
18/03/1993;0,00;;10,53;;14,37;;8,39;;0,00;;0,00;
19/03/1993;0,00;;10,53;;0,00;;0,00;;0,00;;0,00;
20/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/03/1993;15,33;;19,18;;20,62;;16,98;;17,97;;45,89;
22/03/1993;0,00;;0,00;;10,76;;8,87;;24,37;;0,00;
23/03/1993;15,33;;19,18;;18,59;;15,31;;28,39;;15,30;
24/03/1993;20,43;;19,18;;0,00;;0,00;;13,81;;34,96;
25/03/1993;10,22;;0,00;;17,89;;14,74;;18,14;;0,00;
26/03/1993;0,00;;26,00;;5,83;;15,47;;31,89;;15,65;
27/03/1993;23,85;;13,00;;19,99;;17,68;;15,01;;15,65;
28/03/1993;11,93;;21,51;;6,66;;8,84;;11,17;;7,82;
29/03/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/03/1993;5,22;;0,00;;34,98;;46,40;;0,00;;31,30;
31/03/1993;0,00;;28,63;;0,00;;0,00;;13,23;;0,00;
01/04/1993;18,54;;10,67;;5,39;;0,00;;0,00;;0,00;
02/04/1993;4,64;;5,34;;0,00;;6,17;;17,51;;0,00;
03/04/1993;9,27;;10,67;;21,57;;18,51;;26,26;;27,12;
04/04/1993;13,91;;16,01;;21,57;;18,51;;0,00;;0,00;
05/04/1993;18,54;;26,69;;26,96;;37,03;;35,01;;41,32;
06/04/1993;0,00;;0,00;;4,42;;8,81;;12,59;;0,00;
07/04/1993;13,40;;5,12;;4,42;;0,00;;0,00;;0,00;
08/04/1993;17,87;;15,35;;17,67;;17,62;;18,89;;19,88;
09/04/1993;0,00;;0,00;;4,42;;0,00;;6,30;;0,00;
10/04/1993;0,00;;5,85;;0,00;;5,03;;14,39;;5,68;
11/04/1993;7,53;;19,12;;8,79;;7,76;;15,06;;6,89;
12/04/1993;30,12;;49,31;;20,09;;23,28;;66,84;;29,70;
13/04/1993;25,81;;6,37;;40,17;;35,47;;0,00;;0,00;
14/04/1993;37,65;;6,67;;17,58;;15,52;;0,00;;5,34;
15/04/1993;0,00;;7,46;;0,00;;0,00;;8,75;;6,79;
16/04/1993;3,32;;1,41;;1,18;;1,72;;0,00;;8,08;
17/04/1993;1,75;;2,03;;1,69;;2,47;;0,00;;10,05;
18/04/1993;28,21;;26,66;;22,17;;32,50;;39,28;;27,51;
19/04/1993;7,84;;11,51;;9,57;;14,03;;29,36;;23,03;
20/04/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/04/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/04/1993;21,33;;31,48;;21,58;;28,47;;38,56;;25,58;
23/04/1993;14,22;;15,74;;14,39;;7,12;;19,28;;12,79;
24/04/1993;35,54;;47,21;;43,16;;49,82;;38,56;;12,79;
25/04/1993;14,22;;7,87;;0,00;;0,00;;0,00;;0,00;
26/04/1993;0,00;;20,53;;19,70;;16,04;;12,63;;18,20;
27/04/1993;25,71;;0,00;;3,94;;0,00;;0,00;;0,00;
28/04/1993;17,82;;5,99;;7,88;;6,41;;2,53;;3,03;
29/04/1993;7,51;;5,99;;3,94;;3,21;;2,53;;3,03;
30/04/1993;6,33;;11,97;;7,88;;3,21;;5,05;;6,07;
01/05/1993;12,73;;12,38;;30,34;;27,76;;0,00;;12,12;
02/05/1993;5,57;;16,25;;26,55;;16,20;;32,72;;36,50;
03/05/1993;5,57;;5,42;;17,70;;16,20;;60,09;;55,53;
04/05/1993;5,57;;0,00;;8,85;;8,10;;15,30;;0,00;
05/05/1993;0,00;;10,83;;26,55;;24,29;;10,72;;7,05;
06/05/1993;3,75;;7,98;;0,00;;22,94;;30,13;;20,27;
07/05/1993;7,37;;9,74;;17,22;;7,65;;15,07;;6,76;
08/05/1993;5,77;;6,73;;0,00;;0,00;;7,53;;20,27;
09/05/1993;4,17;;5,91;;39,36;;26,22;;25,83;;23,16;
10/05/1993;30,60;;24,17;;25,83;;22,94;;22,60;;13,51;
11/05/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
12/05/1993;0,00;;0,00;;12,78;;11,42;;0,00;;14,05;
13/05/1993;77,20;;81,03;;63,92;;57,08;;49,89;;28,10;
14/05/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
15/05/1993;13,51;;0,00;;0,00;;0,00;;0,00;;0,00;
16/05/1993;10,56;;8,76;;10,77;;7,03;;19,28;;3,77;
17/05/1993;46,22;;43,81;;37,68;;40,20;;29,38;;47,30;
18/05/1993;0,00;;0,00;;9,42;;7,03;;0,00;;2,95;
19/05/1993;0,00;;0,00;;9,42;;7,03;;6,43;;5,59;
20/05/1993;36,97;;26,29;;18,84;;21,10;;25,71;;4,63;
21/05/1993;5,03;;5,81;;8,98;;7,12;;15,14;;12,89;
22/05/1993;4,40;;0,00;;0,00;;0,00;;0,00;;12,89;
23/05/1993;10,06;;5,08;;23,56;;12,46;;13,24;;6,45;
24/05/1993;17,61;;15,25;;23,56;;49,84;;52,97;;38,68;
25/05/1993;26,41;;20,34;;54,97;;37,38;;39,73;;38,68;
26/05/1993;0,00;;12,65;;11,03;;7,29;;7,40;;5,34;
27/05/1993;0,00;;0,00;;11,03;;0,00;;0,00;;5,34;
28/05/1993;63,81;;72,27;;50,44;;33,30;;25,38;;30,51;
29/05/1993;0,00;;0,00;;0,00;;7,29;;0,00;;0,00;
30/05/1993;11,17;;12,65;;11,03;;0,00;;0,00;;0,00;
31/05/1993;0,00;;0,00;;0,00;;0,00;;7,40;;0,00;
01/06/1993;0,00;;0,00;;0,00;;5,79;;4,64;;0,00;
02/06/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
03/06/1993;21,75;;32,59;;18,73;;15,20;;8,12;;11,64;
04/06/1993;19,03;;9,50;;24,58;;10,13;;4,06;;6,65;
05/06/1993;19,03;;19,01;;24,58;;15,20;;8,12;;11,64;
06/06/1993;24,95;;26,80;;17,59;;10,11;;15,45;;18,11;
07/06/1993;8,32;;17,87;;8,79;;5,06;;7,73;;7,24;
08/06/1993;8,32;;17,87;;17,59;;5,06;;7,73;;10,87;
09/06/1993;16,64;;17,87;;8,79;;5,06;;7,73;;3,62;
10/06/1993;8,32;;8,93;;8,79;;15,17;;19,32;;14,49;
11/06/1993;11,69;;9,85;;8,00;;18,88;;11,86;;33,34;
12/06/1993;5,15;;0,00;;0,00;;5,51;;0,00;;0,00;
13/06/1993;42,54;;86,68;;70,36;;37,76;;59,20;;38,11;
14/06/1993;12,61;;13,63;;11,06;;0,00;;14,86;;0,00;
15/06/1993;10,78;;12,79;;10,38;;22,03;;13,60;;33,34;
16/06/1993;6,02;;21,47;;6,40;;5,47;;5,32;;0,00;
17/06/1993;18,07;;21,47;;25,61;;16,41;;21,30;;0,00;
18/06/1993;34,42;;24,54;;21,95;;31,25;;26,62;;33,39;
19/06/1993;41,30;;49,07;;36,59;;32,81;;30,43;;25,40;
20/06/1993;42,17;;42,94;;19,21;;16,41;;6,09;;23,82;
21/06/1993;7,28;;9,63;;9,40;;0,00;;5,90;;9,25;
22/06/1993;12,75;;9,63;;0,00;;14,64;;23,59;;18,50;
23/06/1993;31,86;;48,14;;46,99;;36,61;;23,59;;9,25;
24/06/1993;6,37;;0,00;;0,00;;7,32;;0,00;;0,00;
25/06/1993;6,37;;9,63;;0,00;;0,00;;17,69;;9,25;
26/06/1993;14,87;;24,08;;24,35;;22,98;;17,76;;17,18;
27/06/1993;29,74;;24,08;;24,35;;22,98;;23,69;;22,90;
28/06/1993;0,00;;0,00;;6,09;;5,74;;17,76;;17,18;
29/06/1993;22,30;;8,03;;0,00;;0,00;;0,00;;0,00;
30/06/1993;33,98;;40,14;;27,83;;32,83;;33,84;;32,71;
01/07/1993;27,58;;43,68;;39,38;;35,43;;29,54;;28,33;
02/07/1993;0,00;;0,00;;0,00;;0,00;;0,00;;4,05;
03/07/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
04/07/1993;21,01;;34,94;;39,38;;25,31;;21,10;;16,19;
05/07/1993;9,19;;17,47;;15,75;;5,06;;8,44;;8,10;
06/07/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
07/07/1993;10,35;;21,22;;11,58;;9,26;;8,30;;0,00;
08/07/1993;0,00;;12,12;;0,00;;0,00;;0,00;;0,00;
09/07/1993;47,30;;74,26;;81,06;;55,59;;49,79;;46,54;
10/07/1993;20,70;;31,82;;23,16;;9,26;;16,60;;15,51;
11/07/1993;43,05;;14,80;;12,51;;0,00;;7,63;;0,00;
12/07/1993;16,33;;14,80;;0,00;;18,66;;0,00;;7,35;
13/07/1993;33,07;;29,60;;12,51;;0,00;;7,63;;7,35;
14/07/1993;34,05;;74,00;;62,57;;46,66;;26,17;;14,71;
15/07/1993;36,46;;50,74;;42,90;;32,00;;43,61;;29,42;
16/07/1993;51,10;;75,39;;69,79;;61,62;;55,93;;36,87;
17/07/1993;13,40;;7,75;;7,18;;6,34;;0,00;;0,00;
18/07/1993;7,99;;0,00;;0,00;;0,00;;5,10;;0,00;
19/07/1993;20,39;;11,58;;10,72;;9,46;;9,05;;11,07;
20/07/1993;16,22;;8,13;;7,53;;6,65;;5,85;;13,93;
21/07/1993;18,82;;28,52;;19,79;;15,79;;11,47;;7,34;
22/07/1993;17,04;;21,54;;14,95;;11,93;;7,90;;9,56;
23/07/1993;18,22;;24,15;;16,77;;13,37;;21,37;;14,27;
24/07/1993;20,08;;16,85;;11,70;;9,33;;6,54;;11,79;
25/07/1993;14,62;;13,09;;9,09;;7,25;;5,63;;0,00;
26/07/1993;17,02;;11,33;;9,51;;5,89;;3,38;;6,07;
27/07/1993;10,29;;8,15;;6,83;;4,23;;4,01;;6,51;
28/07/1993;7,28;;5,99;;5,02;;3,11;;0,00;;7,25;
29/07/1993;20,98;;11,57;;9,71;;6,01;;4,14;;5,34;
30/07/1993;19,37;;13,47;;11,30;;7,00;;4,70;;5,61;
31/07/1993;32,18;;64,25;;53,90;;33,39;;30,80;;14,06;
01/08/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/08/1993;10,58;;6,74;;5,04;;4,59;;7,20;;6,89;
03/08/1993;5,92;;3,11;;2,33;;0,00;;5,41;;12,24;
04/08/1993;7,57;;7,88;;5,89;;5,36;;5,89;;5,11;
05/08/1993;8,65;;10,97;;8,20;;7,47;;9,17;;5,79;
06/08/1993;11,05;;12,80;;16,68;;23,35;;24,93;;12,37;
07/08/1993;29,01;;44,79;;43,80;;30,64;;3,40;;0,00;
08/08/1993;0,00;;0,00;;0,00;;0,00;;8,99;;5,41;
09/08/1993;55,26;;51,19;;87,59;;51,07;;13,69;;18,56;
10/08/1993;29,01;;22,39;;29,20;;20,43;;18,07;;10,83;
11/08/1993;23,38;;25,97;;29,58;;11,24;;0,00;;0,00;
12/08/1993;0,00;;0,00;;14,79;;11,24;;0,00;;0,00;
13/08/1993;23,38;;12,99;;14,79;;22,47;;23,07;;6,62;
14/08/1993;26,72;;51,95;;59,15;;33,71;;11,53;;0,00;
15/08/1993;46,76;;64,94;;59,15;;44,95;;23,07;;26,46;
16/08/1993;10,20;;19,25;;19,28;;11,65;;17,53;;16,31;
17/08/1993;10,20;;0,00;;0,00;;0,00;;0,00;;0,00;
18/08/1993;0,00;;9,62;;11,02;;5,83;;0,00;;8,16;
19/08/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/08/1993;30,61;;19,25;;28,92;;17,48;;35,05;;24,47;
21/08/1993;9,55;;10,51;;12,13;;7,29;;6,11;;6,13;
22/08/1993;47,77;;52,53;;60,66;;36,44;;24,45;;18,38;
23/08/1993;9,55;;10,51;;0,00;;0,00;;24,45;;12,26;
24/08/1993;32,76;;42,02;;24,26;;29,15;;18,34;;12,26;
25/08/1993;9,55;;10,51;;12,13;;7,29;;0,00;;6,13;
26/08/1993;18,55;;14,12;;25,85;;13,67;;14,56;;18,85;
27/08/1993;9,28;;21,18;;8,62;;4,56;;7,28;;11,31;
28/08/1993;9,28;;21,18;;17,23;;9,11;;10,92;;7,54;
29/08/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/08/1993;27,83;;35,30;;51,69;;27,34;;21,84;;22,62;
31/08/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
01/09/1993;32,49;;39,74;;47,36;;30,65;;32,38;;27,54;
02/09/1993;0,00;;6,62;;0,00;;0,00;;4,63;;0,00;
03/09/1993;22,28;;26,49;;27,06;;30,65;;23,13;;18,36;
04/09/1993;19,49;;26,49;;27,06;;15,33;;13,88;;13,77;
05/09/1993;0,00;;6,62;;6,77;;0,00;;4,63;;9,18;
06/09/1993;18,56;;17,35;;21,10;;11,34;;11,66;;10,61;
07/09/1993;0,00;;0,00;;10,55;;0,00;;0,00;;10,61;
08/09/1993;0,00;;0,00;;0,00;;0,00;;0,00;;10,61;
09/09/1993;18,56;;26,03;;31,65;;34,02;;46,64;;42,43;
10/09/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
11/09/1993;12,26;;0,00;;6,96;;0,00;;14,97;;4,62;
12/09/1993;9,70;;8,15;;13,92;;10,15;;8,55;;7,34;
13/09/1993;35,17;;8,15;;20,89;;15,23;;14,97;;11,30;
14/09/1993;11,86;;16,30;;27,85;;11,60;;14,97;;15,80;
15/09/1993;13,62;;0,00;;0,00;;0,00;;0,00;;11,47;
16/09/1993;0,00;;8,06;;8,71;;11,44;;5,44;;0,00;
17/09/1993;11,94;;19,16;;20,70;;3,34;;23,87;;30,16;
18/09/1993;8,51;;13,15;;14,21;;16,68;;5,71;;0,00;
19/09/1993;38,16;;28,76;;31,07;;16,68;;9,20;;4,13;
20/09/1993;5,15;;0,00;;0,00;;7,63;;0,00;;4,37;
21/09/1993;35,30;;44,60;;17,49;;0,00;;29,38;;10,87;
22/09/1993;23,16;;35,68;;69,96;;66,80;;14,69;;10,87;
23/09/1993;15,44;;8,92;;34,98;;22,27;;14,69;;21,74;
24/09/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
25/09/1993;0,00;;0,00;;0,00;;0,00;;0,00;;10,87;
26/09/1993;10,33;;21,49;;24,64;;22,48;;30,80;;19,54;
27/09/1993;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
28/09/1993;6,88;;4,30;;7,19;;16,86;;18,48;;19,54;
29/09/1993;13,77;;12,89;;14,37;;5,62;;0,00;;14,65;
30/09/1993;0,00;;0,00;;7,19;;5,62;;0,00;;4,88;
01/10/1993;27,46;;16,38;;12,82;;11,41;;13,54;;0,00;
02/10/1993;0,00;;13,64;;0,00;;0,00;;0,00;;0,00;
03/10/1993;27,46;;12,75;;51,27;;45,66;;40,62;;25,53;
04/10/1993;0,00;;15,24;;25,64;;22,83;;13,54;;8,51;
05/10/1993;10,46;;10,94;;25,64;;22,83;;15,47;;17,02;
06/10/1993;8,15;;15,09;;22,73;;14,92;;6,10;;8,31;
07/10/1993;16,31;;15,09;;22,73;;14,92;;12,19;;9,49;
08/10/1993;16,31;;34,49;;38,96;;25,58;;27,87;;37,97;
09/10/1993;55,91;;45,27;;38,96;;37,30;;34,83;;33,23;
10/10/1993;32,61;;25,87;;22,73;;17,05;;13,93;;16,61;
11/10/1993;19,06;;20,41;;30,74;;12,93;;24,28;;7,18;
12/10/1993;19,89;;20,44;;18,44;;12,96;;16,65;;16,31;
13/10/1993;20,96;;30,51;;5,38;;19,34;;9,71;;14,95;
14/10/1993;0,00;;11,77;;21,52;;7,46;;11,10;;10,75;
15/10/1993;13,17;;16,24;;18,44;;10,29;;9,71;;19,08;
16/10/1993;35,59;;27,77;;90,67;;22,60;;61,96;;22,76;
17/10/1993;0,00;;24,30;;0,00;;39,55;;5,65;;8,49;
18/10/1993;12,66;;0,00;;18,82;;6,59;;6,11;;2,68;
19/10/1993;10,77;;20,83;;15,64;;7,53;;6,61;;0,00;
20/10/1993;13,28;;12,15;;13,04;;19,78;;7,74;;5,17;
21/10/1993;11,86;;22,97;;10,04;;3,29;;2,19;;2,23;
22/10/1993;9,04;;17,63;;22,96;;11,27;;6,57;;2,92;
23/10/1993;5,75;;6,93;;5,02;;3,29;;1,25;;1,11;
24/10/1993;13,68;;25,80;;15,07;;9,86;;3,75;;2,92;
25/10/1993;4,80;;7,35;;17,22;;7,51;;2,50;;1,11;
26/10/1993;8,92;;56,34;;95,52;;60,27;;67,64;;25,66;
27/10/1993;4,62;;51,51;;57,31;;24,11;;25,77;;0,00;
28/10/1993;22,89;;22,53;;0,00;;21,10;;22,55;;8,55;
29/10/1993;13,10;;22,53;;50,15;;21,10;;33,82;;17,11;
30/10/1993;24,35;;0,00;;0,00;;0,00;;11,27;;0,00;
31/10/1993;10,83;;22,53;;33,43;;10,55;;0,00;;0,00;
01/11/1993;22,78;;28,32;;13,23;;10,64;;23,89;;10,16;
02/11/1993;11,39;;0,00;;0,00;;0,00;;0,00;;10,16;
03/11/1993;45,56;;42,48;;52,90;;21,29;;23,89;;20,33;
